date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:35	1045/1045	U-----	200	untouched ('')	text/xml	etag:%22415-5b8e02a816692%22	http://blackboxjumper.maweb.eu/wp-includes/wlwmanifest.xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-includes/wlwmanifest.xml	(from http://blackboxjumper.maweb.eu/)
18:38:38	846/846	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:38:28%20GMT	http://blackboxjumper.maweb.eu/xmlrpc.php?rsd	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/xmlrpc0db0.php	(from http://blackboxjumper.maweb.eu/)
18:38:38	2594/2594	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:29%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedf01f.json	(from http://blackboxjumper.maweb.eu/)
18:38:39	6798/6798	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:28%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/15	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/15.json	(from http://blackboxjumper.maweb.eu/)
18:38:39	407/407	U-----	200	untouched ('')	image/png	etag:%22197-5ba47b3c80db7%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/spr_player-icon-2-48x48.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/spr_player-icon-2-48x48.png	(from http://blackboxjumper.maweb.eu/)
18:38:39	7024/7024	U-----	200	untouched ('')	image/png	etag:%221b70-5ba47b3b967bd%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/spr_player-icon-2.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/spr_player-icon-2.png	(from http://blackboxjumper.maweb.eu/)
18:38:41	2699/2699	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:38:31%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embeddaf1	(from http://blackboxjumper.maweb.eu/)
18:38:43	20307/20307	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:38:32%20GMT	http://blackboxjumper.maweb.eu/wiki/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/index.html	(from http://blackboxjumper.maweb.eu/)
18:38:43	190360/190360	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222e798-5b98187062281%22	http://blackboxjumper.maweb.eu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.9.1	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.eot	(from http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_82d79ed373b00464be14ebe8a98a91c2.css)
18:38:45	3222/3222	U-----	200	untouched ('')	image/png	etag:%225f7d7c7f-c96%22	https://www.endora.cz/images/icon.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/www.endora.cz/images/icon.png	(from http://blackboxjumper.maweb.eu/)
18:38:45	113730/113730	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:28%20GMT	http://blackboxjumper.maweb.eu/wp-json/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/index.html	(from http://blackboxjumper.maweb.eu/)
18:38:46	378/378	U--M-Z	200	updated ('OK')	text/css	etag:%2217a-5c41b87159120-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_c937c362719eae8e09a5a51db9557333.css?ver=1622997392	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_c937c362719eae8e09a5a51db9557333e80f.css	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:48	391760/391760	U--MCZ	200	updated ('OK')	application/javascript	etag:%225fa50-5c41b8731bc04-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_77c31d35311fa6621bda40b8b8df9873.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_77c31d35311fa6621bda40b8b8df9873.js	(from http://blackboxjumper.maweb.eu/)
18:38:49	6501/6501	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:39%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/18	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/18.json	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:38:40%20GMT	http://blackboxjumper.maweb.eu/?p=18	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index0735.html	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:49	2356/2356	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:40%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed3c9d.json	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:50	2458/2458	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:38:40%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed5fce	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:51	21588/21588	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:38:42%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/index.html	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:51	24394/24394	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:38:42%20GMT	http://blackboxjumper.maweb.eu/wiki/score-counter/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/score-counter/index.html	(from http://blackboxjumper.maweb.eu/wiki/)
18:38:52	4679/4679	U-----	200	untouched ('')	image/png	etag:%221247-5c0e35a8e8edb%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bbj-score.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bbj-score.png	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:52	295553/295553	U--M-Z	200	updated ('OK')	text/css	etag:%2248281-5c41b892286e9-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_4595635d6d651c236339eb33cc43d3c9.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_4595635d6d651c236339eb33cc43d3c9.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:52	98/98	U--M-Z	200	updated ('OK')	text/css	etag:%2262-5c41b87d56631-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_1943ebdd4b7cda5d90bd2d5e8c624402.css?ver=1622983356	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_1943ebdd4b7cda5d90bd2d5e8c624402d7e6.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:38:44%20GMT	http://blackboxjumper.maweb.eu/?p=491	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index87e8.html	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:53	22084/22084	---M-Z	200	added ('OK')	application/javascript	etag:%225644-5c41b8ec7bd29-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_40f61f84d3422dc51d5d8b57ff34dd1f.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_40f61f84d3422dc51d5d8b57ff34dd1f.js	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:38:54	146664/146664	U--M-Z	200	updated ('OK')	text/css	etag:%2223ce8-5c41b87e5d14b-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_204e9c7eed2bc0fd3dcb5911af1b3e93.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_204e9c7eed2bc0fd3dcb5911af1b3e93.css	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:38:55	2851/2851	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:45%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fscore-counter%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedf245.json	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:55	11802/11802	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:45%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/491	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/491.json	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:56	2956/2956	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:38:46%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fscore-counter%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed39f3	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:38:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:38:47%20GMT	http://blackboxjumper.maweb.eu/?p=227	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index9a88.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:38:57	10363/10363	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:47%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/227	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/227.json	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:38:57	2651/2651	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:48%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedb305.json	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:38:58	2751/2751	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:38:49%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed8987	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:38:59	33995/33995	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:38:50%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/1-4/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/1-4/index.html	(from http://blackboxjumper.maweb.eu/wiki/versions/)
18:39:01	201262/201262	U-----	200	untouched ('')	image/png	date:Sun,%2006%20Jun%202021%2016:37:09%20GMT	https://img.itch.zone/aW1hZ2UvNjU5MDM4LzUwNzYwODIucG5n/original/wSNwUB.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/img.itch.zone/aW1hZ2UvNjU5MDM4LzUwNzYwODIucG5n/original/wSNwUB.png	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:03	1468/1468	U--M-Z	200	updated ('OK')	text/css	etag:%225bc-5c4189529ad4d-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_8bc96f89b28be02ce6fc0ae380802fdb.css?ver=1622984744	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_8bc96f89b28be02ce6fc0ae380802fdb414e.css	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Jun%202021%2016:38:56%20GMT	http://blackboxjumper.maweb.eu/?p=425	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/index27ac.html	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:06	2780/2780	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:56%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F1-4%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed3afe.json	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:06	85738/85738	U-----	200	untouched ('')	image/jpeg	date:Sun,%2006%20Jun%202021%2016:37:15%20GMT	https://img.itch.zone/aW1hZ2UvNjU5MDM4LzQ5MDEzMTAuanBn/original/dL+Nvv.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/img.itch.zone/aW1hZ2UvNjU5MDM4LzQ5MDEzMTAuanBn/original/dL+Nvv.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:07	23138/23138	U--MC-	200	updated ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:38:57%20GMT	http://blackboxjumper.maweb.eu/wp-json/wp/v2/pages/425	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/wp/v2/pages/425.json	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:08	106192/106192	U-----	200	untouched ('')	image/jpeg	etag:%2219ed0-5c0ba27e98c61%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-17-59-48-349.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-17-59-48-349.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:08	34554/34554	U-----	200	untouched ('')	image/jpeg	etag:%2286fa-5ba97dabef8d5%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:09	85738/85738	U-----	200	untouched ('')	image/jpeg	etag:%2214eea-5ba97daafba83%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/02/Black_Box_Jumper_1_4__31-12-2020-16-43-44-10.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:09	110558/110558	U-----	200	untouched ('')	image/jpeg	etag:%221afde-5c0ba25c22ce9%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:09	48740/48740	U-----	200	untouched ('')	image/jpeg	etag:%22be64-5c0ba2723cf9a%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-04-08-543-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:09	82447/82447	U-----	200	untouched ('')	image/jpeg	etag:%221420f-5c0ba275a160c%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:09	2887/2887	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:38:59%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fversions%2F1-4%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedd964	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
18:39:09	33934/33934	U-----	200	untouched ('')	image/jpeg	etag:%22848e-5c0ba27b03c99%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310-1024x576.jpg	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bandicam-2021-04-24-18-03-54-310-1024x576.jpg	(from http://blackboxjumper.maweb.eu/wiki/versions/1-4/)
