date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:54	2458/2458	U--MCZ	200	updated ('OK')	text/xml	date:Sun,%2006%20Jun%202021%2016:36:44%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2F&format=xml	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed5fce	(from http://blackboxjumper.maweb.eu/wiki/)
18:36:56	24827/24827	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:36:46%20GMT	http://blackboxjumper.maweb.eu/wiki/score-counter/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/score-counter/index.html	(from http://blackboxjumper.maweb.eu/wiki/)
18:36:56	22021/22021	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jun%202021%2016:36:46%20GMT	http://blackboxjumper.maweb.eu/wiki/versions/	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wiki/versions/index.html	(from http://blackboxjumper.maweb.eu/wiki/)
18:36:58	492061/492061	---MCZ	200	added ('OK')	text/css	etag:W/%227821d-5c41895216820%22	http://blackboxjumper.maweb.eu/wp-content/uploads/essential-addons-elementor/734e5f942.min.css?ver=1622997392	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/essential-addons-elementor/734e5f942.mine80f.css	(from http://blackboxjumper.maweb.eu/wiki/)
18:37:04	1419624/1419624	U--MCZ	200	updated ('OK')	application/javascript	etag:%2215a968-5c41b5990af85-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_412515540c8a461a9070b64e9d68e5c5.js	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/js/autoptimize_412515540c8a461a9070b64e9d68e5c5.js	(from http://blackboxjumper.maweb.eu/)
18:37:07	295905/295905	---M-Z	200	added ('OK')	text/css	etag:%22483e1-5c41b87d5bc21-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_1bc54d984b07b7e8ed256cc57ff219ba.css	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_1bc54d984b07b7e8ed256cc57ff219ba.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:08	98/98	---M-Z	200	added ('OK')	text/css	etag:%2262-5c41b87d56631-gzip%22	http://blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_1943ebdd4b7cda5d90bd2d5e8c624402.css?ver=1622983356	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/cache/autoptimize/css/autoptimize_single_1943ebdd4b7cda5d90bd2d5e8c624402d7e6.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:10	492061/492061	---MCZ	200	added ('OK')	text/css	etag:W/%227821d-5c41895216820%22	http://blackboxjumper.maweb.eu/wp-content/uploads/essential-addons-elementor/734e5f942.min.css?ver=1622997405	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/essential-addons-elementor/734e5f942.min8990.css	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:10	4679/4679	---M--	200	added ('OK')	image/png	etag:%221247-5c0e35a8e8edb%22	http://blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bbj-score.png	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-content/uploads/2021/04/bbj-score.png	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
18:37:10	2851/2851	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Jun%202021%2016:37:01%20GMT	http://blackboxjumper.maweb.eu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fblackboxjumper.maweb.eu%2Fwiki%2Fscore-counter%2F	C:/Users/stand/BBJ-stranka-static/BBJ-stranka-github/blackboxjumper.maweb.eu/wp-json/oembed/1.0/embedf245.json	(from http://blackboxjumper.maweb.eu/wiki/score-counter/)
